Wall time,Step,Value
1563823470.770016,35362,0.00011847558926092461
1563823475.335319,35377,0.0006175794405862689
1563823507.572587,35483,0.00042048710747621953
1563823534.991779,35573,0.0006249319994822145
1563823595.474111,35771,0.00010689343616832048
1563823597.60866,35778,0.0004415766161400825
1563823617.629921,35844,0.00035525442217476666
1563823619.1415,35849,0.00041905613034032285
1563823650.908386,35953,0.00041898313793353736
1563823656.067438,35970,0.0007196080987341702
1563823737.72879,36037,0.0002383602550253272
1563823801.06907,36246,0.00015311679453589022
1563823805.904452,36262,0.0003491029783617705
1563823809.933631,36275,0.000276722275884822
1563823828.429959,36336,0.0003464650362730026
1563823899.482676,36569,0.0005892907502129674
1563823917.704964,36629,0.00030589301604777575
1563823926.817263,36659,0.0001891673164209351
1563823932.550488,36678,0.0003764972207136452
1563823959.715641,36767,0.0005496525554917753
1563823975.579658,36819,0.00035423834924586117
1563823984.998931,36850,0.0004833982384297997
1563824002.353153,36907,0.0004787202342413366
1563824108.147524,37053,0.0004320379230193794
1563824143.114466,37169,0.0005218408768996596
1563824153.149638,37202,0.00024373861378990114
1563824230.049424,37455,0.00045456289080902934
1563824240.394698,37489,0.0002570106298662722
1563824324.271733,37764,0.0006845796597190201
1563824358.538972,37876,0.00038079963997006416
1563824515.923678,38192,0.00047583013656549156
1563824532.719657,38247,0.000389068853110075
1563824537.25615,38262,0.0003298645606264472
1563824591.184021,38439,0.00026030660956166685
1563824596.040089,38455,0.0006409123307093978
1563824599.472191,38466,0.0002340612409170717
1563824634.258818,38580,0.0004247251490596682
1563824652.939688,38641,0.0004473912122193724
1563824653.2563,38642,0.0003992465208284557
1563824670.912007,38700,0.00030033919028937817
1563824676.9748,38720,0.0005759604973718524
1563824713.497745,38840,0.0005354607128538191
1563824756.42361,38981,0.0006027200724929571
1563824825.913779,39005,0.0003034585388377309
1563824866.871683,39141,0.00024466332979500294
1563824895.945441,39237,0.0002934763615485281
1563824913.832291,39296,0.00021813814237248152
1563824917.185712,39307,0.00020539491379167885
1563825003.824637,39591,0.0005367256235331297
1563825037.808692,39702,0.0003803400613833219
1563825046.27828,39730,0.00041328344377689064
1563825061.815107,39781,0.00045042208512313664
1563825091.27502,39878,0.00047818757593631744
1563825100.793391,39909,0.0005773752345703542
1563825102.315927,39914,0.0004826379590667784
1563825196.921336,40020,0.0003123907372355461
1563825280.532017,40296,0.0005849901353940368
1563825339.075336,40488,0.0005239442107267678
1563825342.716456,40500,0.00028720314730890095
1563825387.458605,40647,0.0002296736929565668
1563825392.344391,40663,0.0004561595560517162
1563825393.569159,40667,0.0004487271071411669
1563825403.648608,40700,0.0003062044270336628
1563825407.909209,40714,0.00037360249552875757
1563825409.736494,40720,0.000523884897120297
1563825431.98317,40793,0.00041113910265266895
1563825568.840957,41040,0.00030964816687628627
1563825595.362956,41128,0.0002741349453572184
1563825630.632201,41244,0.0003506263892631978
1563825638.942527,41271,0.00042168254731222987
1563825660.247445,41341,0.0003330195904709399
1563825680.92489,41409,0.0005542058497667313
1563825705.809085,41491,0.0004907119437120855
1563825720.357723,41539,0.00048217544099316
1563825725.208072,41555,0.000250205397605896
1563825821.502851,41871,0.0006024312460795045
1563825926.372664,42013,0.00027506693731993437
1563825962.858409,42134,0.0005971096106804907
1563825977.472776,42182,0.00035093387123197317
1563825996.29547,42244,0.0003893538669217378
1563826025.283195,42339,0.0005107978940941393
1563826059.146794,42450,0.0003417733823880553
1563826064.589103,42468,0.0004433387948665768
1563826128.511794,42678,0.0003869023930747062
1563826158.49373,42776,0.00037829417851753533
1563826215.789466,42964,0.0002355500473640859
1563826220.991423,42981,0.00030227663228288293
1563826294.333189,43020,0.0005327861872501671
1563826372.472839,43278,0.0003523927298374474
1563826432.086202,43474,0.00030701092327944934
1563826445.572776,43518,0.00028049832326360047
1563826456.208972,43553,0.0003024181933142245
1563826472.716678,43607,0.000492847349960357
1563826482.480051,43639,0.0003792494535446167
1563826504.431676,43711,0.0003518809098750353
1563826512.688859,43738,0.0003215382748749107
1563826513.914553,43742,0.0004267462354619056
1563826533.15537,43805,0.00040887927752919495
1563826585.142218,43976,0.0005643751355819404
1563826586.362863,43980,0.0003040157025679946
1563826590.365376,43993,0.00035286537604406476
1563826676.255421,44073,0.00045189165393821895
1563826677.458035,44077,0.00022524652013089508
1563826688.300488,44113,0.00030587398214265704
1563826714.621934,44200,0.0003457145066931844
1563826716.731052,44207,0.00035151783959008753
1563826730.205534,44251,0.0003193312440998852
1563826746.348058,44304,0.00023643500753678381
1563826832.116259,44585,0.0002589523501228541
1563826850.386734,44645,0.00027272634906694293
1563826876.109326,44729,0.0004260557470843196
1563826898.292847,44802,0.0004557178763207048
1563826902.65873,44816,0.0003086332289967686
1563826947.83535,44964,0.0002750803832896054
1563827051.676088,45104,0.0002134642272721976
1563827114.382435,45310,0.0002457129885442555
1563827117.140207,45319,0.0004773415857926011
1563827133.339497,45372,0.00038158000097610056
1563827174.753819,45507,0.00045819050865247846
1563827185.687676,45543,0.0006807231111451983
1563827220.786085,45658,0.00030982436146587133
1563827276.083639,45839,0.00042666069930419326
1563827286.716665,45874,0.0002913545467890799
1563827396.655858,46033,0.0005899162497371435
1563827413.820471,46090,0.000295078702038154
1563827437.653809,46169,0.00042259349720552564
1563827448.597288,46205,0.00023534390493296087
1563827482.974523,46318,0.0004104375548195094
1563827487.845304,46334,0.00029929360607638955
1563827512.008716,46413,0.0005661511095240712
1563827538.208021,46499,0.00029120995895937085
1563827598.589658,46696,0.0003591375716496259
1563827812.56113,47198,0.0003374473890289664
1563827825.581852,47241,0.0004375607240945101
1563827843.807528,47301,0.0005131500074639916
1563827849.865138,47321,0.0005178904975764453
1563827857.810835,47347,0.0003357612295076251
1563827885.148749,47437,0.0002399415388936177
1563827900.973247,47489,0.0006726924912072718
1563827919.415449,47549,0.00042814394691959023
1563827930.316896,47585,0.0002646456996444613
1563827946.407821,47638,0.0003463989414740354
1563827947.622298,47642,0.0004298495769035071
1563827951.601818,47655,0.0003812275826931
1563827955.839368,47669,0.00030077548581175506
1563827963.191708,47693,0.0004720609576907009
1563827966.830488,47705,0.00044339755550026894
1563827978.881822,47744,0.00033250157139264047
1563827983.169558,47758,0.00024882829166017473
1563828020.951814,47882,0.0003295254136901349
1563828022.786646,47888,0.00024870241759344935
1563828035.281341,47929,0.0003818888799287379
1563828040.739114,47947,0.0006285615381784737
1563828047.727151,47970,0.00037336430978029966
1563828141.409684,48076,0.00033852155320346355
1563828173.158893,48181,0.00028982965159229934
1563828187.123361,48227,0.0004343356122262776
1563828274.35914,48514,0.0002112402580678463
1563828276.777895,48522,0.00021481655130628496
1563828315.668954,48650,0.0002756949688773602
1563828374.760146,48844,0.00044000669731758535
1563828416.882933,48982,0.00040861876914277673
1563828566.284363,49272,0.0003906876954715699
1563828582.743169,49326,0.00022622471442446113
1563828590.36322,49351,0.0002674873685464263
1563828628.750764,49477,0.00033261155476793647
1563828653.391453,49558,0.00034322022111155093
1563828671.89659,49619,0.00041452073492109776
1563828677.674093,49638,0.0003256459895055741
1563828852.200125,50006,0.0002386998967267573
1563828867.239694,50056,0.00025902019115164876
1563828895.271987,50149,0.00036406988510861993
1563828900.190042,50165,0.00039311894215643406
1563828909.26512,50195,0.0004532358725555241
1563828931.431713,50268,0.00015528679068665951
1563828966.227045,50382,0.00027713668532669544
1563828992.986216,50470,0.0002658400626387447
1563829041.546456,50629,0.0003582905337680131
1563829042.148988,50631,0.0003413385711610317
1563829099.430591,50819,0.00037946796510368586
1563829148.08686,50979,0.00044919189531356096
1563829220.998101,51015,0.000486424338305369
1563829256.836634,51134,0.00026682604220695794
1563829285.038317,51227,0.0002940920239780098
1563829301.768549,51282,0.00033071357756853104
1563829320.038177,51342,0.0002536397660151124
1563829444.280103,51750,0.0003242239181417972
1563829457.717093,51794,0.0004658898978959769
1563829458.940646,51798,0.00024590169778093696
1563829461.359692,51806,0.00024710895377211273
1563829506.338693,51954,0.00019934841839130968
1563829582.687939,52001,0.0002814793260768056
1563829602.532405,52067,0.00022209886810742319
1563829603.134835,52069,0.0001344919000985101
1563829654.093682,52237,0.00035130337346345186
1563829670.86934,52292,0.00013013120042160153
1563829689.359907,52353,0.00030039259581826627
1563829699.672248,52387,0.00028039689641445875
1563829737.2021,52510,0.00024782211403362453
1563829742.686113,52528,0.000542142428457737
1563829789.580269,52682,0.000316418067086488
1563829826.123486,52802,0.0003345923905726522
1563829857.789815,52906,0.00038430216955021024
1563829867.826193,52939,0.0006233566673472524
1563829949.746672,53003,0.00021969355293549597
1563829952.754011,53013,0.000491224869620055
1563829976.519312,53092,0.0005182722234167159
1563829981.038477,53107,0.00036332380841486156
1563829992.182575,53144,0.0003668729623313993
1563830070.257302,53401,0.00038540130481123924
1563830072.706789,53409,0.0003738489467650652
1563830090.712273,53468,0.00031703407876193523
1563830094.954989,53482,0.00035655798274092376
1563830163.042717,53706,0.0004292527155485004
1563830165.189812,53713,0.0004155985079705715
1563830166.399461,53717,0.0002920103434007615
1563830167.605094,53721,0.0002485461300238967
1563830210.446316,53862,0.00036286169779486954
1563830220.653493,53895,0.0002863706322386861
1563830223.971795,53906,0.00023282627807930112
1563830335.832508,54072,0.00025496925809420645
1563830340.350598,54087,0.00017921662947628647
1563830346.66274,54108,0.0003436179249547422
1563830351.186438,54123,0.00017616653349250555
1563830386.895853,54241,0.0003062490723095834
1563830425.711839,54368,0.00028492131968960166
1563830455.654967,54466,0.00028469451353885233
1563830504.135362,54625,0.00035670370562002063
1563830510.904419,54647,0.0005090722115710378
1563830524.494678,54691,0.00038506631972268224
1563830532.996237,54719,0.0003360659466125071
1563830559.772312,54807,0.0007165885181166232
1563830599.514379,54937,0.00035975314676761627
1563830613.336566,54982,0.0002870452299248427
1563830738.140405,55193,0.00025582313537597656
1563830770.535237,55299,0.00046954277786426246
1563830771.44653,55302,0.00030971498927101493
1563830779.421259,55328,0.0004291672958061099
1563830788.931421,55359,0.00036236410960555077
1563830843.928024,55538,0.00021036487305536866
1563830845.458392,55543,0.0002247313386760652
1563830847.912057,55551,0.0003190895076841116
1563830897.791882,55713,0.00026031240122392774
1563830914.080284,55766,0.00017089703760575503
1563830923.000686,55795,0.0002360749786021188
1563830975.516714,55966,0.00023415115720126778
1563831074.43984,56091,0.00023981377307791263
1563831139.699302,56304,0.0002124586171703413
1563831149.807993,56337,0.0003255042538512498
1563831162.731663,56379,0.00029730648384429514
1563831179.004195,56432,0.0003597006725613028
1563831202.053734,56507,0.00045483920257538557
1563831206.360965,56521,0.0003570797562133521
1563831208.49814,56528,0.00025913483113981783
1563831233.088158,56608,0.0003295658971183002
1563831288.168687,56787,0.0004664350126404315
1563831298.293483,56820,0.0001870575943030417
1563831309.361503,56856,0.00039512032526545227
